community 0
order,index,name,u_value,percetage(%)
1,47,95,0.0535758024325,5.35758024325
2,148,315,0.043912954195,4.3912954195
3,167,353,0.0408573722257,4.08573722257
4,13,33,0.0405613843444,4.05613843444
5,158,337,0.0351745555341,3.51745555341
6,79,161,0.0316589821029,3.16589821029
7,143,306,0.0294115640555,2.94115640555
8,140,298,0.0292084822142,2.92084822142
9,23,46,0.02285893359,2.285893359
10,21,44,0.0220497365949,2.20497365949
11,118,241,0.0218841045626,2.18841045626
12,54,111,0.0198620292753,1.98620292753
13,8,18,0.0186904412734,1.86904412734
14,168,355,0.0180174850943,1.80174850943
15,186,391,0.0153083509865,1.53083509865
16,29,55,0.0151338646399,1.51338646399
17,180,376,0.0148870314099,1.48870314099
18,130,276,0.0126570787435,1.26570787435
19,179,375,0.0116783460732,1.16783460732
20,104,217,0.0114229183574,1.14229183574
21,46,94,0.0113467873284,1.13467873284
22,115,235,0.011124937383,1.1124937383
23,147,312,0.0108186811135,1.08186811135
24,39,72,0.0108121398788,1.08121398788
25,11,22,0.0105874841973,1.05874841973
26,145,310,0.0105765268011,1.05765268011
27,138,294,0.0102649016048,1.02649016048
28,98,203,0.00931404597092,0.931404597092
29,151,320,0.00926854734215,0.926854734215
30,103,216,0.00923912734272,0.923912734272
31,25,48,0.00920908462729,0.920908462729
32,33,62,0.0089669545689,0.89669545689
33,132,279,0.00865467961574,0.865467961574
34,99,210,0.0086525253431,0.86525253431
35,135,285,0.00831434572016,0.831434572016
36,52,107,0.00823039952001,0.823039952001
37,4,12,0.00814636510972,0.814636510972
38,150,318,0.00792253254179,0.792253254179
39,20,42,0.0078615324163,0.78615324163
40,189,395,0.00774591861578,0.774591861578
41,67,132,0.00773874618797,0.773874618797
42,3,11,0.00766486420339,0.766486420339
43,196,403,0.00745354028416,0.745354028416
44,36,67,0.00725455363171,0.725455363171
45,69,138,0.00705748986824,0.705748986824
46,171,359,0.00674689241794,0.674689241794
47,14,35,0.00663556004482,0.663556004482
48,111,225,0.00658477704379,0.658477704379
49,106,219,0.00632937750616,0.632937750616
50,35,66,0.00632158430441,0.632158430441
51,86,174,0.00606528129271,0.606528129271
52,117,238,0.00603060240226,0.603060240226
53,163,344,0.00553704265156,0.553704265156
54,108,221,0.00524144733621,0.524144733621
55,72,142,0.00520641073503,0.520641073503
56,97,202,0.00511915940879,0.511915940879
57,84,171,0.00511425337956,0.511425337956
58,100,211,0.00462579883298,0.462579883298
59,110,224,0.00444143509965,0.444143509965
60,107,220,0.00438554984316,0.438554984316
61,188,394,0.0042435169512,0.42435169512
62,129,274,0.00422704653183,0.422704653183
63,19,41,0.00421078988382,0.421078988382
64,172,362,0.00407292617767,0.407292617767
65,66,129,0.00407239101503,0.407239101503
66,170,358,0.00389768444944,0.389768444944
67,182,378,0.00387933557743,0.387933557743
68,80,162,0.00385624685022,0.385624685022
69,194,400,0.00382714710385,0.382714710385
70,22,45,0.00380525884092,0.380525884092
71,134,284,0.00378782163273,0.378782163273
72,40,78,0.00371850376055,0.371850376055
73,82,166,0.00346786797646,0.346786797646
74,24,47,0.00342535582393,0.342535582393
75,176,367,0.00334469626398,0.334469626398
76,12,25,0.00304551001301,0.304551001301
77,16,37,0.00289358159751,0.289358159751
78,68,136,0.00284428812197,0.284428812197
79,58,116,0.00280221537176,0.280221537176
80,153,323,0.00274857641504,0.274857641504
81,78,152,0.0027175737232,0.27175737232
82,123,253,0.00247480739642,0.247480739642
83,119,245,0.0024161252938,0.24161252938
84,120,246,0.00239188019246,0.239188019246
85,141,300,0.00234881934438,0.234881934438
86,190,396,0.0023342305489,0.23342305489
87,91,186,0.00221379530578,0.221379530578
88,193,399,0.00217591287514,0.217591287514
89,166,350,0.00217051271983,0.217051271983
90,183,379,0.00202570515799,0.202570515799
91,49,101,0.00202435230262,0.202435230262
92,45,91,0.00201393434013,0.201393434013
93,42,84,0.00197652492983,0.197652492983
94,184,380,0.00192425714598,0.192425714598
95,53,110,0.00189290910024,0.189290910024
96,131,277,0.00185330355946,0.185330355946
97,122,252,0.00176777553885,0.176777553885
98,177,368,0.00174540461009,0.174540461009
99,139,297,0.00174126783076,0.174126783076
100,142,302,0.00170936904592,0.170936904592
101,77,151,0.00170936904592,0.170936904592
102,70,139,0.00169007742939,0.169007742939
103,15,36,0.00167173700668,0.167173700668
104,87,178,0.00163710289833,0.163710289833
105,114,232,0.00163710289833,0.163710289833
106,83,168,0.00161762157545,0.161762157545
107,159,338,0.00161590448538,0.161590448538
108,5,13,0.0016036902949,0.16036902949
109,113,231,0.0016013124951,0.16013124951
110,197,407,0.00158805076478,0.158805076478
111,85,173,0.00158523036458,0.158523036458
112,81,164,0.00158388961537,0.158388961537
113,112,229,0.00153008788706,0.153008788706
114,169,357,0.00152253689706,0.152253689706
115,178,370,0.00151937922129,0.151937922129
116,18,39,0.00151592023067,0.151592023067
117,160,339,0.00150083122764,0.150083122764
118,31,59,0.00145908844779,0.145908844779
119,93,191,0.00145732535875,0.145732535875
120,192,398,0.00144519147084,0.144519147084
121,28,54,0.00142268134194,0.142268134194
122,124,256,0.0014139750138,0.14139750138
123,60,119,0.00141384350391,0.141384350391
124,149,316,0.00139867448492,0.139867448492
125,6,14,0.00134476030927,0.134476030927
126,175,365,0.00133705769327,0.133705769327
127,164,345,0.00128194467843,0.128194467843
128,48,100,0.00126520493055,0.126520493055
129,127,267,0.00126247138302,0.126247138302
130,136,290,0.00122256791171,0.122256791171
131,89,182,0.00119444017556,0.119444017556
132,61,120,0.00114325806189,0.114325806189
133,126,261,0.00104999638327,0.104999638327
134,105,218,0.00101852179584,0.101852179584
135,90,183,0.000990341740805,0.0990341740805
136,187,393,0.000983673130009,0.0983673130009
137,185,387,0.000942400667896,0.0942400667896
138,181,377,0.000869721007457,0.0869721007457
139,51,106,0.000857843621227,0.0857843621227
140,94,193,0.000857843621227,0.0857843621227
141,62,123,0.0008204919571,0.08204919571
142,146,311,0.000814955901539,0.0814955901539
143,95,198,0.000793535979446,0.0793535979446
144,161,340,0.000740910103338,0.0740910103338
145,73,143,0.000737971171953,0.0737971171953
146,191,397,0.000724406484477,0.0724406484477
147,2,6,0.000721602194402,0.0721602194402
148,10,21,0.000714233283981,0.0714233283981
149,125,259,0.000589290328646,0.0589290328646
150,195,402,0.00050636212631,0.050636212631
151,64,125,0.000502440820507,0.0502440820507
152,57,115,0.000497880780947,0.0497880780947
153,128,268,0.000436718244069,0.0436718244069
154,92,189,0.000430046662449,0.0430046662449
155,9,20,0.000412758071811,0.0412758071811
156,63,124,0.000376662757603,0.0376662757603
157,27,53,0.000320609236049,0.0320609236049
158,88,179,0.000307065065155,0.0307065065155
159,1,3,0.000298854970777,0.0298854970777
160,44,86,0.000263601982442,0.0263601982442
161,0,1,0.000261042005609,0.0261042005609
162,37,68,0.000260109659241,0.0260109659241
163,43,85,0.000254219973138,0.0254219973138
164,121,250,0.000249226555276,0.0249226555276
165,102,215,0.000248276935212,0.0248276935212
166,38,69,0.000244974260405,0.0244974260405
167,74,144,0.000219430946743,0.0219430946743
168,156,333,0.000186523297626,0.0186523297626
169,7,16,0.000150171784302,0.0150171784302
170,116,237,0.000146910916093,0.0146910916093
171,157,336,0.000124389077857,0.0124389077857
172,32,60,0.000112191921992,0.0112191921992
173,154,325,0.000102420554313,0.0102420554313
174,109,222,5.21407777223e-05,0.00521407777223
175,26,52,4.0954319296e-05,0.0040954319296
176,76,149,2.98142950682e-05,0.00298142950682
177,17,38,2.17222155301e-05,0.00217222155301
178,162,342,5.61511573714e-06,0.000561511573714
179,133,282,4.27237219866e-06,0.000427237219866
180,101,212,7.25705363363e-10,7.25705363363e-08
181,155,328,5.55163896697e-10,5.55163896697e-08
182,34,64,1.58768440915e-14,1.58768440915e-12
183,50,104,1.04802812732e-14,1.04802812732e-12
184,165,348,2.8865559897e-18,2.8865559897e-16
185,30,58,1.01462971568e-19,1.01462971568e-17
186,144,307,1.4914159665e-20,1.4914159665e-18
187,56,113,1.76932698366e-21,1.76932698366e-19
188,55,112,1.74215770446e-22,1.74215770446e-20
189,96,199,6.94467685222e-23,6.94467685222e-21
190,152,322,1.0010288001e-23,1.0010288001e-21
191,173,363,2.99140022682e-26,2.99140022682e-24
192,75,148,1.27033943822e-33,1.27033943822e-31
193,174,364,1.26770651024e-38,1.26770651024e-36
194,137,292,8.75804484424e-44,8.75804484424e-42
195,41,79,3.19366753468e-44,3.19366753468e-42
196,65,127,8.10024019862e-45,8.10024019862e-43
197,71,140,5.27737120734e-48,5.27737120734e-46
198,59,117,6.25675776865e-81,6.25675776865e-79
community 1
order,index,name,u_value,percetage(%)
1,46,94,0.0611031849372,6.11031849372
2,172,362,0.0492448411193,4.92448411193
3,8,18,0.0414746728054,4.14746728054
4,7,16,0.0393136873878,3.93136873878
5,78,152,0.0367357413808,3.67357413808
6,180,376,0.0334165468913,3.34165468913
7,185,387,0.0320848424201,3.20848424201
8,196,403,0.0298127057048,2.98127057048
9,50,104,0.0284395108559,2.84395108559
10,54,111,0.024432230174,2.4432230174
11,42,84,0.023258819411,2.3258819411
12,91,186,0.0224013977554,2.24013977554
13,169,357,0.021845706617,2.1845706617
14,153,323,0.0203158679732,2.03158679732
15,3,11,0.0193341174967,1.93341174967
16,10,21,0.0187882401913,1.87882401913
17,69,138,0.0187271166812,1.87271166812
18,179,375,0.0184464756086,1.84464756086
19,47,95,0.0181390064532,1.81390064532
20,21,44,0.0173565195378,1.73565195378
21,195,402,0.0172041429291,1.72041429291
22,101,212,0.0165599098156,1.65599098156
23,29,55,0.0142998490374,1.42998490374
24,103,216,0.0135385787577,1.35385787577
25,106,219,0.013363683068,1.3363683068
26,175,365,0.013314705686,1.3314705686
27,184,380,0.0119566494247,1.19566494247
28,167,353,0.0119524096185,1.19524096185
29,16,37,0.0117135279459,1.17135279459
30,148,315,0.0103827021045,1.03827021045
31,135,285,0.0103208363399,1.03208363399
32,118,241,0.0102510004602,1.02510004602
33,108,221,0.00986890275949,0.986890275949
34,17,38,0.00949412031772,0.949412031772
35,25,48,0.00927508831943,0.927508831943
36,13,33,0.00788468762316,0.788468762316
37,9,20,0.00655634626251,0.655634626251
38,65,127,0.00631995116988,0.631995116988
39,144,307,0.00617295647368,0.617295647368
40,55,112,0.00601784023941,0.601784023941
41,96,199,0.00588195254662,0.588195254662
42,146,311,0.00578468398263,0.578468398263
43,152,322,0.00568154755724,0.568154755724
44,163,344,0.00564490275978,0.564490275978
45,115,235,0.00553761997155,0.553761997155
46,61,120,0.00546151272352,0.546151272352
47,18,39,0.0053785407425,0.53785407425
48,129,274,0.00525461172067,0.525461172067
49,75,148,0.00501948245528,0.501948245528
50,41,79,0.00492650500581,0.492650500581
51,137,292,0.00492650500581,0.492650500581
52,33,62,0.00489247665125,0.489247665125
53,147,312,0.00469310407054,0.469310407054
54,30,58,0.00457748697396,0.457748697396
55,72,142,0.00418538382098,0.418538382098
56,168,355,0.00404522567364,0.404522567364
57,71,140,0.00403910103238,0.403910103238
58,145,310,0.00402312723952,0.402312723952
59,141,300,0.0040132716454,0.40132716454
60,182,378,0.00392161378134,0.392161378134
61,95,198,0.00384790356308,0.384790356308
62,158,337,0.00381226134586,0.381226134586
63,20,42,0.00370113870522,0.370113870522
64,19,41,0.00358556354849,0.358556354849
65,98,203,0.00354124088104,0.354124088104
66,100,211,0.00335524905507,0.335524905507
67,82,166,0.0033035085578,0.33035085578
68,140,298,0.0031612209541,0.31612209541
69,133,282,0.00313592525773,0.313592525773
70,138,294,0.00313512424956,0.313512424956
71,166,350,0.00302292044767,0.302292044767
72,22,45,0.0028598062394,0.28598062394
73,56,113,0.00281326431525,0.281326431525
74,120,246,0.00269875603847,0.269875603847
75,143,306,0.0026271912692,0.26271912692
76,197,407,0.00251654122994,0.251654122994
