community 0
order,index,name,u_value,percetage(%)
1,9,13,0.0922607449615,9.22607449615
2,26,63,0.0712820867179,7.12820867179
3,8,12,0.0625093657022,6.25093657022
4,24,61,0.0560263596227,5.60263596227
5,85,304,0.0480579715064,4.80579715064
6,4,7,0.0446021467791,4.46021467791
7,107,457,0.0437360838587,4.37360838587
8,25,62,0.0431369712875,4.31369712875
9,98,379,0.0426864032805,4.26864032805
10,14,27,0.0396541943824,3.96541943824
11,51,154,0.0394028176343,3.94028176343
12,13,25,0.0386954115592,3.86954115592
13,80,284,0.0377212528932,3.77212528932
14,74,237,0.0319241475096,3.19241475096
15,77,265,0.0315253097148,3.15253097148
16,36,105,0.0265391007855,2.65391007855
17,10,16,0.0260205671991,2.60205671991
18,161,1288,0.0221357347176,2.21357347176
19,88,316,0.0207565398598,2.07565398598
20,55,172,0.0162625127667,1.62625127667
21,37,106,0.01349267258,1.349267258
22,79,278,0.0107511520533,1.07511520533
23,18,48,0.00869652838444,0.869652838444
24,90,337,0.00713525830963,0.713525830963
25,81,286,0.00670120598632,0.670120598632
26,125,763,0.00542042177668,0.542042177668
27,73,235,0.00469089925199,0.469089925199
28,72,231,0.00461648419024,0.461648419024
29,31,91,0.00443475393569,0.443475393569
30,38,107,0.00393370089755,0.393370089755
31,3,6,0.00388128334475,0.388128334475
32,5,8,0.00368618196281,0.368618196281
33,131,1085,0.00352306440564,0.352306440564
34,78,271,0.00343268800174,0.343268800174
35,75,252,0.00340182073162,0.340182073162
36,115,516,0.00313989423705,0.313989423705
37,69,226,0.00286196270004,0.286196270004
38,149,1213,0.00281456116607,0.281456116607
39,140,1144,0.00267491322283,0.267491322283
40,108,465,0.0025889191649,0.25889191649
41,21,53,0.0024068316391,0.24068316391
42,42,121,0.00239272245539,0.239272245539
43,120,623,0.00236615846106,0.236615846106
44,117,570,0.0019188563282,0.19188563282
45,92,343,0.00190190583112,0.190190583112
46,84,303,0.00189911658876,0.189911658876
47,177,1377,0.00187419411321,0.187419411321
48,163,1296,0.00180081761448,0.180081761448
49,58,183,0.00171929727752,0.171929727752
50,141,1150,0.00170017109302,0.170017109302
51,175,1367,0.00167093039176,0.167093039176
52,167,1308,0.00166314912901,0.166314912901
53,17,41,0.00147735814241,0.147735814241
54,187,1421,0.00137285854466,0.137285854466
55,91,342,0.00137273404739,0.137273404739
56,179,1396,0.00134351993955,0.134351993955
57,188,1426,0.00134162327793,0.134162327793
58,71,228,0.00130489907846,0.130489907846
59,1,4,0.00128847249937,0.128847249937
60,180,1398,0.00128201003496,0.128201003496
61,112,481,0.00124687385857,0.124687385857
62,105,445,0.00106900598024,0.106900598024
63,150,1217,0.000971004367249,0.0971004367249
64,50,152,0.000956827432026,0.0956827432026
65,139,1139,0.000941800442348,0.0941800442348
66,172,1355,0.000782518928294,0.0782518928294
67,142,1151,0.000759395845776,0.0759395845776
68,132,1087,0.000738947354911,0.0738947354911
69,123,721,0.000684669051364,0.0684669051364
70,182,1406,0.000660712435656,0.0660712435656
71,0,2,0.000651133059041,0.0651133059041
72,168,1310,0.000626714348426,0.0626714348426
73,103,432,0.000624780205,0.0624780205
74,173,1358,0.000619293618433,0.0619293618433
75,124,735,0.000618753309287,0.0618753309287
76,129,943,0.000615537923944,0.0615537923944
77,145,1164,0.000591990057171,0.0591990057171
78,190,1429,0.000589812205186,0.0589812205186
79,127,835,0.000578188064735,0.0578188064735
80,166,1306,0.000572458693678,0.0572458693678
81,33,100,0.00057240653764,0.057240653764
82,64,202,0.00052728819706,0.052728819706
83,45,129,0.000527140295578,0.0527140295578
84,189,1428,0.000521944334757,0.0521944334757
85,174,1365,0.000506443344403,0.0506443344403
86,185,1413,0.00049689384413,0.049689384413
87,62,199,0.00049670770227,0.049670770227
88,130,1055,0.000495946679467,0.0495946679467
89,144,1157,0.00048775841049,0.048775841049
90,2,5,0.000476047500653,0.0476047500653
91,126,764,0.000448849831273,0.0448849831273
92,102,427,0.000447337896091,0.0447337896091
93,41,120,0.000438790274395,0.0438790274395
94,27,72,0.000434638521204,0.0434638521204
95,181,1399,0.00040584569718,0.040584569718
96,152,1224,0.000401200168012,0.0401200168012
97,110,474,0.000388732186405,0.0388732186405
98,155,1266,0.000382525997813,0.0382525997813
99,49,137,0.000381052431038,0.0381052431038
100,119,608,0.000378680706345,0.0378680706345
101,23,58,0.0003484597719,0.03484597719
102,162,1295,0.00034023216701,0.034023216701
103,54,171,0.000339539910695,0.0339539910695
104,111,477,0.000322401659985,0.0322401659985
105,156,1277,0.000309879014448,0.0309879014448
106,128,941,0.000276301696621,0.0276301696621
107,171,1346,0.000247041692511,0.0247041692511
108,100,399,0.000232274766694,0.0232274766694
109,96,374,0.000219733599138,0.0219733599138
110,178,1394,0.000210100704522,0.0210100704522
111,19,51,0.000201844894148,0.0201844894148
112,30,90,0.000193138331328,0.0193138331328
113,165,1300,0.00016137375584,0.016137375584
114,83,294,0.000157980877354,0.0157980877354
115,76,253,0.00015348238313,0.015348238313
116,186,1415,0.000143417477661,0.0143417477661
117,86,305,0.000139698945105,0.0139698945105
118,137,1124,0.000136574198955,0.0136574198955
119,160,1284,0.000136020648767,0.0136020648767
120,7,10,0.000127054576259,0.0127054576259
121,60,188,9.77312075079e-05,0.00977312075079
122,67,219,9.65967182916e-05,0.00965967182916
123,99,398,8.42954775865e-05,0.00842954775865
124,136,1115,5.17114226309e-05,0.00517114226309
125,53,165,3.75644475716e-05,0.00375644475716
126,59,187,3.27127257537e-05,0.00327127257537
127,39,108,3.07438627306e-05,0.00307438627306
