community 0
order,index,name,u_value,percetage(%)
1,60,224,0.0516840185338,5.16840185338
2,158,1454,0.0515926100347,5.15926100347
3,48,181,0.0499451184239,4.99451184239
4,176,1549,0.0482301197846,4.82301197846
5,53,196,0.0432261261953,4.32261261953
6,40,134,0.039078631604,3.9078631604
7,26,86,0.0334161534847,3.34161534847
8,139,1306,0.0331812993905,3.31812993905
9,13,27,0.0331471469014,3.31471469014
10,55,200,0.0319395574,3.19395574
11,20,55,0.027533319265,2.7533319265
12,29,101,0.027319081326,2.7319081326
13,181,1569,0.0266712773174,2.66712773174
14,28,99,0.0266200688074,2.66200688074
15,201,1632,0.0238245730722,2.38245730722
16,203,1636,0.0221496748101,2.21496748101
17,177,1550,0.0216865055006,2.16865055006
18,30,102,0.0190667744835,1.90667744835
19,69,278,0.019058630246,1.9058630246
20,145,1367,0.017514129842,1.7514129842
21,205,1640,0.0167152975623,1.67152975623
22,125,1179,0.0155947180475,1.55947180475
23,41,135,0.0149817715766,1.49817715766
24,16,48,0.0137075223116,1.37075223116
25,32,107,0.0131780531735,1.31780531735
26,175,1548,0.0127072020991,1.27072020991
27,68,271,0.011610798948,1.1610798948
28,202,1633,0.010505447694,1.0505447694
29,58,213,0.0092298109499,0.92298109499
30,19,53,0.00890262159439,0.890262159439
31,2,6,0.00868901638962,0.868901638962
32,9,16,0.0084201187982,0.84201187982
33,22,61,0.00740627888026,0.740627888026
34,39,130,0.00683327180934,0.683327180934
35,15,41,0.00586802509831,0.586802509831
36,133,1284,0.00572748863724,0.572748863724
37,187,1609,0.00537341116967,0.537341116967
38,152,1413,0.00529339185333,0.529339185333
39,171,1518,0.00513283098709,0.513283098709
40,110,1085,0.00492314393216,0.492314393216
41,183,1588,0.00479836499489,0.479836499489
42,148,1394,0.00463615340152,0.463615340152
43,173,1534,0.00448479543273,0.448479543273
44,153,1421,0.00433159750962,0.433159750962
45,178,1553,0.00428665873683,0.428665873683
46,61,226,0.00427219790103,0.427219790103
47,164,1489,0.00420982741714,0.420982741714
48,65,252,0.00420570116931,0.420570116931
49,124,1178,0.00420277594754,0.420277594754
50,46,171,0.0041709554475,0.41709554475
51,24,63,0.00407202382713,0.407202382713
52,150,1406,0.00395146149646,0.395146149646
53,100,607,0.00390893723409,0.390893723409
54,129,1224,0.00383532190683,0.383532190683
55,102,623,0.00372315355295,0.372315355295
56,80,347,0.00371622070455,0.371622070455
57,131,1277,0.00368624413682,0.368624413682
58,140,1308,0.00347658041734,0.347658041734
59,90,450,0.00309737512373,0.309737512373
60,42,139,0.00307362011047,0.307362011047
61,98,570,0.00286024274451,0.286024274451
62,35,120,0.00282474901505,0.282474901505
63,66,253,0.00278450706057,0.278450706057
64,86,399,0.00277811615058,0.277811615058
65,49,182,0.00269618851682,0.269618851682
66,163,1483,0.0026739505871,0.26739505871
67,143,1346,0.00263478920701,0.263478920701
